,std_dt,symbol,issues_suspended_from_trading_reason
12400,19991228,A100090,
12401,19991228,A100120,
12402,19991228,A100130,
12403,19991228,A100220,
12404,19991228,A100250,
12405,19991228,A100590,
12406,19991228,A100660,
12407,19991228,A100700,
12408,20090723,A100700,"주식의 병합, 분할 등 전자등록 변경, 말소"
12409,20090810,A100700,
12410,19991228,A100790,
12411,19991228,A100840,
12412,19991228,A101000,
12413,20130923,A101000,단기과열 지정
12414,20130924,A101000,
12415,20180503,A101000,상장적격성 실질심사 대상
12416,20180620,A101000,"상장적격성 실질심사 대상, 회생절차개시신청(발행 ELW 포함)"
12417,20180703,A101000,상장적격성 실질심사 대상
12418,20190906,A101000,
12419,19991228,A101060,
12420,20090331,A101060,"주식의 병합, 분할 등 전자등록 변경, 말소"
12421,20090403,A101060,
12422,19991228,A101140,
12423,20100628,A101140,불성실공시법인지정
12424,20100629,A101140,
12425,20110321,A101140,풍문등관련주가및거래량급변
12426,20110325,A101140,감사의견거절(발행 ELW 포함)
12427,20110624,A101140,"주식의 병합, 분할 등 전자등록 변경, 말소"
12428,20120426,A101140,기타공익과투자자보호및시장관리상
12429,20120514,A101140,
12430,20151111,A101140,단기과열 지정
12431,20151112,A101140,
12432,19991228,A101160,
12433,20150625,A101160,단기과열 지정
12434,20150626,A101160,
12435,19991228,A101170,
12436,19991228,A101240,
12437,19991228,A101330,
12438,19991228,A101360,
12439,20190909,A101360,투자경고 및 위험  ←  투자위험종목 지정 후 주가상승 변경:2012.03.12
12440,20190910,A101360,
12441,19991228,A101390,
12442,19991228,A101400,
12443,20170824,A101400,"주식의 병합, 분할 등 전자등록 변경, 말소"
12444,20170912,A101400,
12445,20200210,A101400,불성실공시법인 지정
12446,20200211,A101400,
12447,20200521,A101400,"주식의 병합, 분할 등 전자등록 변경, 말소"
12448,20200609,A101400,
12449,19991228,A101490,
12450,19991228,A101530,
12451,19991228,A101670,
12452,20160713,A101670,"주식의 병합, 분할 등 전자등록 변경, 말소"
12453,20160729,A101670,
12454,19991228,A101680,
12455,20180207,A101680,투자자 보호
12456,20180323,A101680,상장적격성 실질심사 대상
12457,20180709,A101680,상장폐지 사유발생
12458,20190830,A101680,
12459,20200207,A101680,투자자 보호
12460,20200319,A101680,상장적격성 실질심사 대상
12461,20200504,A101680,
12462,19991228,A101730,
12463,19991228,A101930,
12464,19991228,A101990,
12465,20130909,A101990,단기과열 지정
12466,20130910,A101990,
12467,20140429,A101990,"주식의 병합, 분할 등 전자등록 변경, 말소"
12468,20140521,A101990,
12469,19991228,A102120,
12470,20110323,A102120,우회상장여부 및 요건충족확인
12471,20110324,A102120,
12472,19991228,A102210,
12473,20180820,A102210,"주식의 병합, 분할 등 전자등록 변경, 말소"
12474,20180904,A102210,
12475,20181126,A102210,상장적격성 실질심사 대상
12476,20191029,A102210,상장폐지 사유발생
12477,19991228,A102260,
12478,20110427,A102260,"주식의 병합, 분할 등 전자등록 변경, 말소"
12479,20110518,A102260,
12480,19991228,A102280,
12481,20100430,A102280,"주식의 병합, 분할 등 전자등록 변경, 말소"
12482,20100517,A102280,
12483,20150923,A102280,단기과열 지정
12484,20150924,A102280,
12485,19991228,A102460,
12486,19991228,A102710,
12487,19991228,A102940,
12488,20200420,A102940,투자경고 및 위험  ←  투자위험종목 지정 후 주가상승 변경:2012.03.12
12489,20200421,A102940,
12490,19991228,A103130,
12491,20160808,A103130,"주식의 병합, 분할 등 전자등록 변경, 말소"
12492,20160830,A103130,
12493,20190328,A103130,감사의견거절(발행 ELW 포함)
12494,20190430,A103130,"감사의견거절(발행 ELW 포함), 주식의 병합, 분할 등 전자등록 변경, 말소"
12495,20200521,A103130,
12496,19991228,A103140,
12497,19991228,A103150,
12498,20110830,A103150,"주식의 병합, 분할 등 전자등록 변경, 말소"
12499,20110926,A103150,
12500,19991228,A103160,
12501,20090325,A103160,"주식의 병합, 분할 등 전자등록 변경, 말소"
12502,20090403,A103160,
12503,19991228,A103230,
12504,19991228,A103590,
12505,19991228,A103840,
12506,19991228,A104040,
12507,20161020,A104040,"주식의 병합, 분할 등 전자등록 변경, 말소"
12508,20161104,A104040,
12509,20170418,A104040,불성실공시법인 지정
12510,20170419,A104040,
12511,19991228,A104110,
12512,20151201,A104110,단기과열 지정
12513,20151202,A104110,
12514,20161214,A104110,"주식의 병합, 분할 등 전자등록 변경, 말소"
12515,20170102,A104110,
12516,19991228,A104120,
12517,20161214,A104120,"주식의 병합, 분할 등 전자등록 변경, 말소"
12518,20170102,A104120,
12519,19991228,A104200,
12520,19991228,A104460,
12521,19991228,A104480,
12522,19991228,A104540,
12523,20190328,A104540,풍문 또는 보도 관련
12524,20190329,A104540,상장폐지 사유발생
12525,20200303,A104540,상장적격성 실질심사 대상
12526,20200406,A104540,
12527,19991228,A104620,
12528,19991228,A104700,
12529,20180430,A104700,"주식의 병합, 분할 등 전자등록 변경, 말소"
12530,20180504,A104700,
12531,19991228,A104830,
12532,19991228,A105070,
12533,20120801,A105070,풍문 또는 보도 관련
12534,20120803,A105070,
12535,19991228,A105330,
12536,19991228,A105550,
12537,20170324,A105550,상장폐지 사유발생
12538,20170818,A105550,
12539,19991228,A105560,
12540,19991228,A105630,
12541,19991228,A105740,
12542,19991228,A105840,
12543,19991228,A106080,
12544,20170426,A106080,"주식의 병합, 분할 등 전자등록 변경, 말소"
12545,20170523,A106080,
12546,20181017,A106080,"주식의 병합, 분할 등 전자등록 변경, 말소"
12547,20181106,A106080,
12548,20181214,A106080,상장적격성 실질심사 대상
12549,20190130,A106080,기타 시장관리상
12550,20190215,A106080,"기타 시장관리상, 회생절차개시신청(발행 ELW 포함)"
12551,20190225,A106080,기타 시장관리상
12552,20190326,A106080,"기타 시장관리상, 상장폐지 사유발생"
12553,20200514,A106080,상장적격성 실질심사 대상
12554,19991228,A106190,
12555,19991228,A106240,
12556,19991228,A106520,
12557,20190305,A106520,풍문 또는 보도 관련
12558,20190307,A106520,파산신청(발행 ELW 포함)
12559,20190417,A106520,
12560,19991228,A107590,
12561,20170427,A107590,"주식의 병합, 분할 등 전자등록 변경, 말소"
12562,20170522,A107590,
12563,19991228,A108070,
12564,20100323,A108070,"주식의 병합, 분할 등 전자등록 변경, 말소"
12565,20100414,A108070,
12566,19991228,A108230,
12567,20181204,A108230,상장적격성 실질심사 대상
12568,20190117,A108230,
12569,19991228,A108320,
12570,19991228,A108380,
12571,19991228,A108490,
12572,19991228,A108670,
12573,19991228,A108790,
12574,20200629,A108790,"주식의 병합, 분할 등 전자등록 변경, 말소"
12575,20200716,A108790,
12576,19991228,A108860,
12577,20120907,A108860,투자자 보호
12578,20120928,A108860,상장적격성 실질심사 대상
12579,20121023,A108860,
12580,20190322,A108860,풍문 또는 보도 관련
12581,20190329,A108860,상장폐지 사유발생
12582,20190917,A108860,상장적격성 실질심사 대상
12583,20200518,A108860,
12584,19991228,A109070,
12585,20100826,A109070,"주식의 병합, 분할 등 전자등록 변경, 말소"
12586,20100928,A109070,
12587,20121004,A109070,"주식의 병합, 분할 등 전자등록 변경, 말소"
12588,20121023,A109070,
12589,20131204,A109070,"주식의 병합, 분할 등 전자등록 변경, 말소"
12590,20140107,A109070,
12591,20170330,A109070,감사의견제한적한정
12592,20170331,A109070,
12593,20170825,A109070,"주식의 병합, 분할 등 전자등록 변경, 말소"
12594,20170919,A109070,
12595,20180417,A109070,투자경고 및 위험(주식)
12596,20180418,A109070,
12597,20190326,A109070,감사의견거절(발행 ELW 포함)
12598,20191211,A109070,
12599,20200214,A109070,"주식의 병합, 분할 등 전자등록 변경, 말소"
12600,20200305,A109070,
12601,20200331,A109070,감사의견거절(발행 ELW 포함)
12602,19991228,A109080,
12603,19991228,A109610,
12604,19991228,A109740,
12605,20131011,A109740,단기과열 지정
12606,20131014,A109740,
12607,20180329,A109740,상장폐지 사유발생
12608,20180920,A109740,
12609,19991228,A109820,
12610,20200327,A109820,투자경고 및 위험  ←  투자위험종목 지정 후 주가상승 변경:2012.03.12
12611,20200330,A109820,
12612,20200331,A109820,투자경고 및 위험  ←  투자위험종목 지정 후 주가상승 변경:2012.03.12
12613,20200401,A109820,
12614,19991228,A109860,
12615,19991228,A109960,
12616,20150602,A109960,단기과열 지정
12617,20150603,A109960,
12618,19991228,A110020,
12619,19991228,A110310,
12620,20131104,A110310,불성실공시법인 지정
12621,20131105,A110310,
12622,20131217,A110310,단기과열 지정
12623,20131218,A110310,
12624,20140217,A110310,투자자 보호
12625,20140324,A110310,"상장폐지 사유발생, 투자자 보호"
12626,20140331,A110310,"상장폐지 사유발생, 투자자 보호, 회생절차개시신청(발행 ELW 포함)"
12627,20140402,A110310,
12628,19991228,A110500,
12629,20130320,A110500,불성실공시법인 지정
12630,20130321,A110500,
12631,20140320,A110500,불성실공시법인 지정
12632,20140321,A110500,
12633,20140326,A110500,투자자 보호
12634,20140411,A110500,상장폐지 사유발생
12635,20140507,A110500,"상장폐지 사유발생, 투자자 보호"
12636,20140822,A110500,
12637,19991228,A110570,
12638,20140818,A110570,회생절차개시신청(발행 ELW 포함)
12639,20140829,A110570,
12640,20141126,A110570,단기과열 지정
12641,20141127,A110570,
12642,20150206,A110570,"주식의 병합, 분할 등 전자등록 변경, 말소"
12643,20150320,A110570,"기타공익과투자자보호및시장관리상, 주식의 병합, 분할 등 전자등록 변경, 말소"
12644,20150420,A110570,
12645,20170313,A110570,기타공익과투자자보호및시장관리상
12646,20170406,A110570,
12647,19991228,A110790,
12648,19991228,A110990,
12649,19991228,A111110,
12650,19991228,A111610,
12651,20140311,A111610,불성실공시법인 지정
12652,20140312,A111610,
12653,20140808,A111610,불성실공시법인 지정
12654,20140811,A111610,
12655,20141021,A111610,투자자 보호
12656,20141111,A111610,상장적격성 실질심사 대상
12657,20141125,A111610,"상장적격성 실질심사 대상, 회생절차개시신청(발행 ELW 포함)"
12658,20141208,A111610,상장적격성 실질심사 대상
12659,20150401,A111610,"사업보고서 미제출, 상장적격성 실질심사 대상, 풍문 또는 보도 관련"
12660,20150410,A111610,상장적격성 실질심사 대상
12661,20150619,A111610,"상장적격성 실질심사 대상, 주식의 병합, 분할 등 전자등록 변경, 말소"
12662,20150817,A111610,상장적격성 실질심사 대상
12663,20151209,A111610,상장폐지 사유발생
12664,20160114,A111610,
12665,19991228,A111710,
12666,19991228,A111770,
12667,19991228,A111820,
12668,20180320,A111820,불성실공시법인 지정
12669,20180321,A111820,
12670,20180903,A111820,상장적격성 실질심사 대상
12671,20180927,A111820,"상장적격성 실질심사 대상, 파산신청(발행 ELW 포함)"
12672,20181018,A111820,상장적격성 실질심사 대상
12673,20181106,A111820,"상장적격성 실질심사 대상, 풍문 또는 보도 관련"
12674,20190109,A111820,"상장적격성 실질심사 대상, 파산신청(발행 ELW 포함)"
12675,20190121,A111820,상장적격성 실질심사 대상
12676,20190322,A111820,"상장적격성 실질심사 대상, 상장폐지 사유발생"
12677,20190430,A111820,"상장적격성 실질심사 대상, 상장폐지 사유발생, 회생절차개시신청(발행 ELW 포함)"
12678,20190523,A111820,"상장적격성 실질심사 대상, 상장폐지 사유발생"
12679,20190530,A111820,상장폐지 사유발생
12680,19991228,A111870,
12681,19991228,A112040,
12682,20170410,A112040,투자자 보호
12683,20170502,A112040,
12684,19991228,A112240,
12685,20170721,A112240,불성실공시법인 지정
12686,20170724,A112240,
12687,20171115,A112240,풍문 또는 보도 관련
12688,20171116,A112240,
12689,20171117,A112240,풍문 또는 보도 관련
12690,20171120,A112240,파산신청(발행 ELW 포함)
12691,20171228,A112240,
12692,20190329,A112240,풍문 또는 보도 관련
12693,20190401,A112240,상장폐지 사유발생
12694,20200312,A112240,"상장적격성 실질심사 대상, 상장폐지 사유발생"
12695,20200515,A112240,투자자 보호
12696,20200619,A112240,
12697,19991228,A112610,
12698,19991228,A113810,
12699,19991228,A114090,
12700,19991228,A114120,
12701,20180430,A114120,"주식의 병합, 분할 등 전자등록 변경, 말소"
12702,20180521,A114120,
12703,20200617,A114120,"주식의 병합, 분할 등 전자등록 변경, 말소"
12704,20200703,A114120,
12705,19991228,A114190,
12706,20200406,A114190,상장폐지 사유발생
12707,19991228,A114410,
12708,20100629,A114410,"주식의 병합, 분할 등 전자등록 변경, 말소"
12709,20100716,A114410,
12710,19991228,A114450,
12711,20201112,A114450,투자경고 및 위험  ←  투자위험종목 지정 후 주가상승 변경:2012.03.12
12712,20201113,A114450,
12713,19991228,A114570,
12714,20200324,A114570,상장폐지 사유발생
12715,20200326,A114570,"상장폐지 사유발생, 주식의 병합, 분할 등 전자등록 변경, 말소"
12716,20200417,A114570,상장폐지 사유발생
12717,19991228,A114630,
12718,20101104,A114630,우회상장여부 및 요건충족확인
12719,20101105,A114630,
12720,19991228,A114810,
12721,19991228,A115160,
12722,19991228,A115180,
12723,19991228,A115310,
12724,19991228,A115390,
12725,19991228,A115440,
12726,19991228,A115450,
12727,19991228,A115480,
12728,19991228,A115500,
12729,19991228,A115530,
12730,20160630,A115530,불성실공시법인 지정
12731,20160701,A115530,
12732,20170925,A115530,불성실공시법인 지정
12733,20170926,A115530,
12734,20180214,A115530,"주식의 병합, 분할 등 전자등록 변경, 말소"
12735,20180309,A115530,
12736,20180807,A115530,상장적격성 실질심사 대상
12737,20190102,A115530,"상장적격성 실질심사 대상, 우회상장여부 및 요건충족확인"
12738,20190103,A115530,상장적격성 실질심사 대상
12739,20200916,A115530,상장폐지 사유발생
12740,19991228,A115570,
12741,19991228,A115610,
12742,20150730,A115610,단기과열 지정
12743,20150731,A115610,
12744,19991228,A115960,
12745,19991228,A117580,
12746,19991228,A117670,
12747,20170324,A117670,풍문 또는 보도 관련
12748,20170327,A117670,상장폐지 사유발생
12749,20171220,A117670,
12750,19991228,A117730,
12751,19991228,A117930,
12752,20160831,A117930,풍문등관련주가및거래량급변
12753,20160901,A117930,회생절차개시신청(발행 ELW 포함)
12754,20160905,A117930,
12755,20170111,A117930,투자경고 및 위험(주식)
12756,20170112,A117930,
12757,20170113,A117930,투자경고 및 위험(주식)
12758,20170116,A117930,
