,std_dt,symbol,issued_sh
31827,20051129,A056710,4290000
31828,20051206,A056710,5577000
31829,20080717,A056710,17028737
31830,20080725,A056710,20845528
31831,20090407,A056710,28845528
31832,20091030,A056710,37645528
31833,20100211,A056710,37823316
31834,20100225,A056710,37903197
31835,20100305,A056710,38294700
31836,20100312,A056710,38487500
31837,20100326,A056710,38497869
31838,20100514,A056710,38507392
31839,20101008,A056710,38586757
31840,20101126,A056710,38614806
31841,20101214,A056710,38615955
31842,20101230,A056710,38617383
31843,20110121,A056710,38623811
31844,20110211,A056710,38739215
31845,20110218,A056710,38745341
31846,20110225,A056710,39098848
31847,20110308,A056710,39131004
31848,20110309,A056710,40202454
31849,20110318,A056710,40389735
31850,20110401,A056710,40466306
31851,20110421,A056710,40592019
31852,20110803,A056710,55592019
31853,20120413,A056710,0
31854,19991228,A056730,0
31855,20020104,A056730,7000000
31856,20051212,A056730,2534301
31857,20060116,A056730,6820015
31858,20070119,A056730,7634990
31859,20080114,A056730,9434990
31860,20080428,A056730,9845407
31861,20080509,A056730,10346590
31862,20090630,A056730,10736590
31863,20091013,A056730,10862752
31864,20091027,A056730,10872839
31865,20091111,A056730,11025880
31866,20091201,A056730,11027569
31867,20100209,A056730,11038065
31868,20100225,A056730,11068017
31869,20101223,A056730,11255072
31870,20110112,A056730,18956586
31871,20120905,A056730,19146385
31872,20130930,A056730,19337785
31873,20140122,A056730,25837785
31874,20141119,A056730,26974408
31875,20150109,A056730,27011741
31876,20150319,A056730,28210781
31877,20150529,A056730,28254581
31878,20150717,A056730,30340086
31879,20150811,A056730,40555602
31880,20151023,A056730,41673960
31881,20151209,A056730,42561271
31882,20151214,A056730,43106824
31883,20151229,A056730,43554451
31884,20160510,A056730,44470760
31885,20160523,A056730,44843894
31886,20160610,A056730,44937351
31887,20160617,A056730,45678776
31888,20160701,A056730,45864132
31889,20160920,A056730,48108297
31890,20170113,A056730,8018049
31891,20170120,A056730,8350606
31892,20170209,A056730,9181998
31893,20170307,A056730,10844782
31894,20170714,A056730,11514873
31895,20170728,A056730,23027803
31896,20170822,A056730,23386998
31897,20170831,A056730,23478976
31898,20170913,A056730,23942648
31899,20170915,A056730,24314118
31900,20171103,A056730,36014118
31901,20180129,A056730,37351909
31902,20180305,A056730,38709375
31903,20180313,A056730,38979981
31904,20180321,A056730,43875539
31905,20180713,A056730,46163868
31906,20201023,A056730,70703912
31907,19991228,A056810,0
31908,20020115,A056810,14200000
31909,20050819,A056810,19000000
31910,20070817,A056810,19146000
31911,20111118,A056810,20256000
31912,20120724,A056810,20549718
31913,20121023,A056810,20725687
31914,20121031,A056810,20753599
31915,20130124,A056810,21393160
31916,20130327,A056810,7131053
31917,20130910,A056810,0
31918,19991228,A056850,0
31919,20011220,A056850,10000000
31920,20050530,A056850,14500000
31921,20051006,A056850,15343300
31922,20061002,A056850,19943300
31923,20061113,A056850,21470017
31924,20070507,A056850,23236432
31925,20070604,A056850,24119639
31926,20070628,A056850,25013812
31927,20070725,A056850,25907985
31928,20070730,A056850,27470476
31929,20070803,A056850,27479404
31930,20070824,A056850,27684754
31931,20070913,A056850,29502618
31932,20071023,A056850,36502618
31933,20080109,A056850,38241618
31934,20080519,A056850,56767518
31935,20080605,A056850,66767518
31936,20081111,A056850,2225583
31937,20081117,A056850,6205583
31938,20081226,A056850,9280794
31939,20090216,A056850,10880794
31940,20090218,A056850,11223652
31941,20090420,A056850,25823652
31942,20090506,A056850,26293852
31943,20090605,A056850,27108852
31944,20091027,A056850,27197199
31945,20091230,A056850,27685778
31946,20100129,A056850,30080988
31947,20100309,A056850,0
31948,19991228,A057030,0
31949,20040608,A057030,8500000
31950,20050421,A057030,10200000
31951,20060420,A057030,11220000
31952,20100125,A057030,16312697
31953,19991228,A057050,0
31954,20100913,A057050,12000000
31955,19991228,A057100,0
31956,20021115,A057100,5320000
31957,20021230,A057100,5500000
31958,20041014,A057100,5695100
31959,20071116,A057100,6211000
31960,20071206,A057100,7418647
31961,20080221,A057100,7426843
31962,20080616,A057100,7429775
31963,20090217,A057100,9352775
31964,20091008,A057100,33352775
31965,20091022,A057100,35292775
31966,20100510,A057100,0
31967,19991228,A057110,0
31968,20020110,A057110,6600000
31969,20030901,A057110,9600000
31970,20041102,A057110,9620363
31971,20050520,A057110,19220363
31972,20050714,A057110,20562363
31973,20050901,A057110,34562363
31974,20051024,A057110,0
31975,19991228,A057330,0
31976,20011220,A057330,3546000
31977,20021021,A057330,7092000
31978,20021101,A057330,10000000
31979,20030905,A057330,11162790
31980,20031112,A057330,14019932
31981,20040112,A057330,15719932
31982,20040512,A057330,16878233
31983,20040823,A057330,17300733
31984,20040903,A057330,18831501
31985,20050916,A057330,23370001
31986,20070330,A057330,23390001
31987,20070719,A057330,23740001
31988,20070802,A057330,24790001
31989,20080110,A057330,25167172
31990,20080423,A057330,0
31991,19991228,A057500,0
31992,20011226,A057500,4860000
31993,20030422,A057500,5955111
31994,20031010,A057500,7000000
31995,20050425,A057500,7400000
31996,20050506,A057500,7633372
31997,20061215,A057500,7751515
31998,20061222,A057500,7817150
31999,20070110,A057500,7974677
32000,20070117,A057500,8027185
32001,20070126,A057500,8092820
32002,20070201,A057500,8119074
32003,20070207,A057500,8289727
32004,20070216,A057500,8420999
32005,20080131,A057500,12420999
32006,20111128,A057500,12464705
32007,20111205,A057500,12508411
32008,20111220,A057500,13965287
32009,20121108,A057500,19465287
32010,20131127,A057500,31595287
32011,20131226,A057500,38515702
32012,20140922,A057500,38652688
32013,20140924,A057500,38721181
32014,20141007,A057500,38926660
32015,20150316,A057500,39269125
32016,20150403,A057500,42419809
32017,20150508,A057500,42899260
32018,20150609,A057500,43173232
32019,20150729,A057500,43310218
32020,20160428,A057500,43584190
32021,20160510,A057500,43721176
32022,20160524,A057500,44132134
32023,20160608,A057500,44406106
32024,20160622,A057500,44748571
32025,20160722,A057500,44885557
32026,20160729,A057500,45228022
32027,20160810,A057500,45365008
32028,20161121,A057500,61494040
32029,20201223,A057500,0
32030,19991228,A057540,0
32031,20070919,A057540,5660000
32032,20090106,A057540,6778000
32033,20090507,A057540,6920000
32034,20090527,A057540,7004000
32035,20090615,A057540,7516469
32036,20090625,A057540,7858115
32037,20090630,A057540,8007647
32038,20090724,A057540,8194562
32039,20090901,A057540,8477534
32040,20090929,A057540,8589683
32041,20091222,A057540,13589683
32042,20101110,A057540,15087309
32043,20101115,A057540,15447280
32044,20110427,A057540,16208604
32045,20110531,A057540,16625095
32046,20110804,A057540,17872755
32047,20111228,A057540,17948169
32048,20120716,A057540,18395396
32049,20120821,A057540,18687508
32050,20121008,A057540,20933083
32051,20121010,A057540,22440620
32052,20121018,A057540,22541122
32053,20121026,A057540,22742127
32054,20130425,A057540,23269765
32055,20130524,A057540,24425543
32056,20130705,A057540,40679015
32057,20200612,A057540,42410117
32058,20200901,A057540,43564185
32059,19991228,A057680,0
32060,20020618,A057680,7760000
32061,20050615,A057680,7869407
32062,20050622,A057680,8044459
32063,20050701,A057680,8307037
32064,20050812,A057680,8525852
32065,20050922,A057680,8744667
32066,20051020,A057680,8854074
32067,20060215,A057680,9739481
32068,20061023,A057680,9767521
32069,20061120,A057680,9826761
32070,20061218,A057680,9900271
32071,20070104,A057680,9907801
32072,20080318,A057680,10402973
32073,20090812,A057680,10457973
32074,20091030,A057680,10657973
32075,20091230,A057680,10662973
32076,20100125,A057680,10672973
32077,20100728,A057680,10699573
32078,20101230,A057680,10813381
32079,20110310,A057680,13734472
32080,20130415,A057680,13834472
32081,20140106,A057680,14746880
32082,20140808,A057680,14782880
32083,20140904,A057680,15557273
32084,20160218,A057680,15815404
32085,20160623,A057680,16329542
32086,20160831,A057680,17357819
32087,20170109,A057680,18014418
32088,20170216,A057680,18381928
32089,20170403,A057680,18606928
32090,20170620,A057680,20371915
32091,20170822,A057680,20480915
32092,20170830,A057680,20545048
32093,20170928,A057680,20705768
32094,20171129,A057680,20720768
32095,20180119,A057680,21138640
32096,20180309,A057680,21618640
32097,20180328,A057680,21698640
32098,20181120,A057680,33698640
32099,20191021,A057680,40494755
32100,20201022,A057680,42246066
32101,20201202,A057680,46826217
32102,19991228,A057880,0
32103,20031229,A057880,7400000
32104,20040120,A057880,7733333
32105,20041227,A057880,7765333
32106,20050527,A057880,7851333
32107,20060428,A057880,7860933
32108,20070511,A057880,8126890
32109,20070823,A057880,8316859
32110,20071005,A057880,9816859
32111,20071017,A057880,12704926
32112,20100201,A057880,13237785
32113,20160701,A057880,13624630
32114,20160704,A057880,15985742
32115,20170920,A057880,17882859
32116,20180223,A057880,18463928
32117,20180316,A057880,19545090
32118,20180320,A057880,19775902
32119,20180328,A057880,20794805
32120,20180330,A057880,21232633
32121,20180413,A057880,22195854
32122,20180430,A057880,22400173
32123,20180509,A057880,22925567
32124,20180605,A057880,23509336
32125,20180615,A057880,23565077
32126,20180626,A057880,23676559
32127,20180713,A057880,24624158
32128,20180720,A057880,26999450
32129,20181218,A057880,27545301
32130,20181221,A057880,28091152
32131,20190109,A057880,29376499
32132,20190117,A057880,29667026
32133,20190215,A057880,29725131
32134,20190228,A057880,30015656
32135,20190305,A057880,30073761
32136,20190308,A057880,30364289
32137,20190402,A057880,30945346
32138,20190423,A057880,31003451
32139,20190430,A057880,31377982
32140,20190503,A057880,31900927
32141,20190509,A057880,33646126
32142,20190521,A057880,38649021
32143,20190529,A057880,38998060
32144,20190618,A057880,39056233
32145,20190619,A057880,39521617
32146,20190620,A057880,39812483
32147,20190715,A057880,40161522
32148,20190726,A057880,40219695
32149,20190812,A057880,45088244
32150,20200129,A057880,45481944
32151,20200213,A057880,45633344
32152,20200410,A057880,46345447
32153,20200427,A057880,46502927
32154,20200504,A057880,46604656
32155,20200525,A057880,47062437
32156,20200529,A057880,47621947
32157,20200608,A057880,48524293
32158,20200721,A057880,53425471
32159,20200724,A057880,55793907
32160,20200731,A057880,57650990
32161,20200807,A057880,59310756
32162,20200812,A057880,59982691
32163,20200827,A057880,60219845
32164,20200902,A057880,60377947
32165,20200904,A057880,60615101
32166,20200908,A057880,61256949
32167,20200914,A057880,62443657
32168,20200915,A057880,64989478
32169,20200922,A057880,77728577
32170,20200923,A057880,78692427
32171,20200924,A057880,78696192
32172,19991228,A058110,0
32173,20151214,A058110,5361500
32174,20200410,A058110,5876810
32175,20200507,A058110,6164740
32176,20200724,A058110,6649682
32177,20200812,A058110,6768417
32178,20201030,A058110,6989265
32179,19991228,A058220,0
32180,20050805,A058220,5800000
32181,20100803,A058220,5843290
32182,20100826,A058220,5848290
32183,20110318,A058220,5979300
32184,20110414,A058220,5990300
32185,20110426,A058220,6259600
32186,20110503,A058220,6665800
32187,20131106,A058220,9998700
32188,20151207,A058220,10221665
32189,20160302,A058220,10444630
32190,20160415,A058220,10556112
32191,20160502,A058220,10741012
32192,20160523,A058220,10852494
32193,20160627,A058220,10963976
32194,20160628,A058220,11298423
32195,20160726,A058220,11330423
32196,20160906,A058220,11495423
32197,20161110,A058220,13941073
32198,20161116,A058220,27882146
32199,20170223,A058220,69705365
32200,20170321,A058220,71705365
32201,20170922,A058220,73117792
32202,20171219,A058220,77659924
32203,20180206,A058220,79265916
32204,20180207,A058220,80213864
32205,20180208,A058220,80963328
32206,20180209,A058220,81117789
32207,20180212,A058220,82982838
32208,20180314,A058220,83693797
32209,20180315,A058220,84263407
32210,20180326,A058220,84584606
32211,20180330,A058220,84916388
32212,20180724,A058220,87705232
32213,20180731,A058220,88240563
32214,20180919,A058220,88668828
32215,20180920,A058220,89465640
32216,20190116,A058220,90573059
32217,20191104,A058220,36229223
32218,20200224,A058220,37073104
32219,20200320,A058220,38974244
32220,19991228,A058370,0
32221,20020219,A058370,3665000
32222,20070508,A058370,3754000
32223,20080304,A058370,4224810
32224,20080912,A058370,8082323
32225,20090213,A058370,8692323
32226,20090330,A058370,9023192
32227,20090406,A058370,9141358
32228,20090513,A058370,9515563
32229,20090522,A058370,9619648
32230,20090527,A058370,9623365
32231,20090630,A058370,15123365
32232,20090717,A058370,22683375
32233,20090806,A058370,23635755
32234,20090904,A058370,23756749
32235,20090911,A058370,23763866
32236,20091203,A058370,39763866
32237,20100511,A058370,41045866
32238,20100817,A058370,42585522
32239,20101224,A058370,8517104
32240,20101227,A058370,15547098
32241,20110511,A058370,16935986
32242,20110708,A058370,18463763
32243,20110830,A058370,20039811
32244,20120426,A058370,20536847
32245,20120801,A058370,20975443
32246,20120829,A058370,21062703
32247,20130125,A058370,21862703
32248,20140204,A058370,23236329
32249,20140326,A058370,23564197
32250,20140410,A058370,24318294
32251,20140514,A058370,26128806
32252,20140521,A058370,28130326
32253,20140528,A058370,29213477
32254,20140623,A058370,32990949
32255,20140627,A058370,33803356
32256,20140926,A058370,34213192
32257,20141020,A058370,34656323
32258,20141110,A058370,38656323
32259,20141222,A058370,41803207
32260,20141226,A058370,41950917
32261,20150520,A058370,44078576
32262,20150724,A058370,59502462
32263,20150914,A058370,14875615
32264,20151030,A058370,14919078
32265,20151112,A058370,15290615
32266,20151127,A058370,15554462
32267,20151203,A058370,17458794
32268,20151223,A058370,17463794
32269,20160115,A058370,17568794
32270,20160219,A058370,18068794
32271,20160624,A058370,18850043
32272,20160812,A058370,20257832
32273,20161017,A058370,21072158
32274,20161104,A058370,21899057
32275,20161114,A058370,22917821
32276,20161209,A058370,24433801
32277,20170120,A058370,26178686
32278,20170310,A058370,29425438
32279,20170315,A058370,29714789
32280,20170508,A058370,0
32281,19991228,A058400,0
32282,20101103,A058400,13242972
32283,20160428,A058400,132429720
32284,19991228,A058420,0
32285,20020110,A058420,7760000
32286,20030414,A058420,8536000
32287,20030731,A058420,8603520
32288,20031103,A058420,8665560
32289,20040112,A058420,12665560
32290,20060207,A058420,13345560
32291,20071218,A058420,21809554
32292,20090320,A058420,28277152
32293,20091111,A058420,42134352
32294,20100714,A058420,44132352
32295,20100907,A058420,44493629
32296,20100910,A058420,45974664
32297,20101116,A058420,46020572
32298,20101220,A058420,54027744
32299,20110713,A058420,18009248
32300,20110718,A058420,18189248
32301,20110825,A058420,19066248
32302,20111124,A058420,19477248
32303,20120320,A058420,19994016
32304,20130111,A058420,21094016
32305,20130311,A058420,22179016
32306,20130603,A058420,22207452
32307,20130705,A058420,22229252
32308,20140114,A058420,24035252
32309,20150107,A058420,8011750
32310,20150528,A058420,9291750
32311,20160229,A058420,9493525
32312,20160408,A058420,9695300
32313,20160809,A058420,9969000
32314,20170125,A058420,10700110
32315,20171011,A058420,11064210
32316,20180524,A058420,15064210
32317,20181227,A058420,15874210
32318,20190306,A058420,18534210
32319,20191111,A058420,20614210
32320,20200521,A058420,21676909
32321,19991228,A058430,0
