,std_dt,ticker,issues_suspended_from_trading
7503,20040423,A038980,정지
7504,20040426,A038980,
7505,20050322,A038980,정지
7506,20050323,A038980,
7507,20050401,A038980,정지
7508,20050407,A038980,
7509,20050615,A038980,정지
7510,20050711,A038980,
7511,20050729,A038980,정지
7512,20050803,A038980,
7513,20050810,A038980,정지
7514,20050901,A038980,
7515,19991228,A039000,
7516,20040212,A039000,정지
7517,20040217,A039000,
7518,20040302,A039000,정지
7519,20040401,A039000,
7520,19991228,A039010,
7521,19991228,A039020,
7522,20050923,A039020,정지
7523,20050930,A039020,
7524,19991228,A039030,
7525,19991228,A039040,
7526,20091023,A039040,정지
7527,20091026,A039040,
7528,20100827,A039040,정지
7529,20100830,A039040,
7530,20110119,A039040,정지
7531,20110120,A039040,
7532,20110217,A039040,정지
7533,20110420,A039040,
7534,19991228,A039060,
7535,19991228,A039130,
7536,19991228,A039200,
7537,19991228,A039230,
7538,20170424,A039230,정지
7539,20170425,A039230,
7540,20171017,A039230,정지
7541,20171018,A039230,
7542,20191227,A039230,정지
7543,20191230,A039230,
7544,20200323,A039230,정지
7545,19991228,A039240,
7546,20180413,A039240,정지
7547,20180502,A039240,
7548,19991228,A039290,
7549,19991228,A039310,
7550,20061227,A039310,정지
7551,20061228,A039310,
7552,20200818,A039310,정지
7553,20200921,A039310,
7554,19991228,A039340,
7555,20050428,A039340,정지
7556,20050503,A039340,
7557,19991228,A039350,
7558,20060706,A039350,정지
7559,20060801,A039350,
7560,20070326,A039350,정지
7561,20070328,A039350,
7562,20110322,A039350,정지
7563,20110607,A039350,
7564,19991228,A039390,
7565,20040325,A039390,정지
7566,20040330,A039390,
7567,19991228,A039420,
7568,20040203,A039420,정지
7569,20040204,A039420,
7570,19991228,A039440,
7571,20021107,A039440,정지
7572,20021111,A039440,
7573,20090706,A039440,정지
7574,20090818,A039440,
7575,19991228,A039490,
7576,19991228,A039500,
7577,20011210,A039500,정지
7578,20011211,A039500,
7579,20020225,A039500,정지
7580,20020318,A039500,
7581,19991228,A039530,
7582,20010621,A039530,정지
7583,20010625,A039530,
7584,20020425,A039530,정지
7585,20020429,A039530,
7586,20070319,A039530,정지
7587,20070321,A039530,
7588,20120626,A039530,정지
7589,20120627,A039530,
7590,20140711,A039530,정지
7591,20150508,A039530,
7592,19991228,A039560,
7593,20170327,A039560,정지
7594,20170403,A039560,
7595,19991228,A039570,
7596,19991228,A039580,
7597,20020812,A039580,정지
7598,20020814,A039580,
7599,20040323,A039580,정지
7600,20040326,A039580,
7601,19991228,A039610,
7602,20011213,A039610,정지
7603,20011217,A039610,
7604,19991228,A039670,
7605,20050420,A039670,정지
7606,20050425,A039670,
7607,20050715,A039670,정지
7608,20050805,A039670,
7609,20120626,A039670,정지
7610,20120627,A039670,
7611,20140124,A039670,정지
7612,20141002,A039670,
7613,20150924,A039670,정지
7614,20151020,A039670,
7615,20190621,A039670,정지
7616,19991228,A039740,
7617,19991228,A039790,
7618,20040810,A039790,정지
7619,20040811,A039790,
7620,20090401,A039790,정지
7621,20090402,A039790,
7622,20090626,A039790,정지
7623,20090629,A039790,
7624,20090710,A039790,정지
7625,20090713,A039790,
7626,20090924,A039790,정지
7627,20091016,A039790,
7628,20140723,A039790,정지
7629,20140724,A039790,
7630,20170303,A039790,정지
7631,20170306,A039790,
7632,20170320,A039790,정지
7633,20180227,A039790,
7634,19991228,A039830,
7635,19991228,A039840,
7636,19991228,A039850,
7637,20070308,A039850,정지
7638,20070309,A039850,
7639,20070419,A039850,정지
7640,20070420,A039850,
7641,20070608,A039850,정지
7642,20070611,A039850,
7643,20130924,A039850,정지
7644,20130925,A039850,
7645,20131224,A039850,정지
7646,20140117,A039850,
7647,20140707,A039850,정지
7648,20150508,A039850,
7649,19991228,A039860,
7650,20060127,A039860,정지
7651,20060131,A039860,
7652,19991228,A039870,
7653,20020926,A039870,정지
7654,20020930,A039870,
7655,20051017,A039870,정지
7656,20051031,A039870,
7657,19991228,A039980,
7658,19991228,A039990,
7659,20010420,A039990,정지
7660,20010423,A039990,
7661,20070619,A039990,정지
7662,20070620,A039990,
7663,20090504,A039990,정지
7664,20090601,A039990,
7665,19991228,A040020,
7666,20090324,A040020,정지
7667,20090330,A040020,
7668,20090504,A040020,정지
7669,20090518,A040020,
7670,19991228,A040130,
7671,20030407,A040130,정지
7672,20030408,A040130,
7673,20040211,A040130,정지
7674,20040212,A040130,
7675,20040322,A040130,정지
7676,20040325,A040130,
7677,19991228,A040160,
7678,20030519,A040160,정지
7679,20030520,A040160,
7680,19991228,A040180,
7681,20100813,A040180,정지
7682,20100816,A040180,
7683,20110308,A040180,정지
7684,20110420,A040180,
7685,20110421,A040180,정지
7686,20111017,A040180,
7687,19991228,A040300,
7688,20040209,A040300,정지
7689,20040212,A040300,
7690,20040401,A040300,정지
7691,20040422,A040300,
7692,19991228,A040350,
7693,20030828,A040350,정지
7694,20030829,A040350,
7695,20030915,A040350,정지
7696,20030917,A040350,
7697,20031013,A040350,정지
7698,20031015,A040350,
7699,20040102,A040350,정지
7700,20040106,A040350,
7701,20040227,A040350,정지
7702,20040322,A040350,
7703,20040923,A040350,정지
7704,20040924,A040350,
7705,20051202,A040350,정지
7706,20051209,A040350,
7707,20100426,A040350,정지
7708,20100518,A040350,
7709,19991228,A040420,
7710,19991228,A040610,
7711,20130607,A040610,정지
7712,20130610,A040610,
7713,20151021,A040610,정지
7714,20151022,A040610,
7715,19991228,A040670,
7716,20010426,A040670,정지
7717,20010430,A040670,
7718,20070208,A040670,정지
7719,20070307,A040670,
7720,20070322,A040670,정지
7721,20070326,A040670,
7722,20110727,A040670,정지
7723,20110728,A040670,
7724,20130325,A040670,정지
7725,20130726,A040670,
7726,20150320,A040670,정지
7727,20150707,A040670,
7728,19991228,A040740,
7729,20051208,A040740,정지
7730,20051209,A040740,
7731,20111025,A040740,정지
7732,20111026,A040740,
7733,20111221,A040740,정지
7734,20120420,A040740,
7735,19991228,A040750,
7736,20021107,A040750,정지
7737,20021108,A040750,
7738,20030103,A040750,정지
7739,20030106,A040750,
7740,20030331,A040750,정지
7741,20030414,A040750,
7742,19991228,A040780,
7743,20020313,A040780,정지
7744,20020314,A040780,
7745,20020918,A040780,정지
7746,20020926,A040780,
7747,19991228,A040910,
7748,19991228,A041020,
7749,20200327,A041020,정지
7750,20200330,A041020,
7751,19991228,A041030,
7752,20100325,A041030,정지
7753,20100426,A041030,
7754,19991228,A041060,
7755,20031120,A041060,정지
7756,20031121,A041060,
7757,20050324,A041060,정지
7758,20050418,A041060,
7759,20110916,A041060,정지
7760,20111010,A041060,
7761,20131002,A041060,정지
7762,20140424,A041060,
7763,19991228,A041140,
7764,20040108,A041140,정지
7765,20040109,A041140,
7766,20040331,A041140,정지
7767,20040406,A041140,
7768,20040421,A041140,정지
7769,20040521,A041140,
7770,20050121,A041140,정지
7771,20050124,A041140,
7772,20050314,A041140,정지
7773,20050323,A041140,
7774,20050927,A041140,정지
7775,20050928,A041140,
7776,20051101,A041140,정지
7777,20051102,A041140,
7778,20051206,A041140,정지
7779,20051207,A041140,
7780,20051208,A041140,정지
7781,20051209,A041140,
7782,20060324,A041140,정지
7783,20060414,A041140,
7784,20060622,A041140,정지
7785,20060623,A041140,
7786,20060628,A041140,정지
7787,20060629,A041140,
7788,20060814,A041140,정지
7789,20060816,A041140,
7790,20070222,A041140,정지
7791,20070223,A041140,
7792,20070319,A041140,정지
7793,20070321,A041140,
7794,20091230,A041140,정지
7795,20100104,A041140,
7796,20101018,A041140,정지
7797,20101108,A041140,
7798,20110429,A041140,정지
7799,20110525,A041140,
7800,20130927,A041140,정지
7801,20130930,A041140,
7802,19991228,A041190,
7803,20030417,A041190,정지
7804,20030421,A041190,
7805,20170919,A041190,정지
7806,20170920,A041190,
7807,20170921,A041190,정지
7808,20170922,A041190,
7809,20180104,A041190,정지
7810,20180105,A041190,
7811,20180108,A041190,정지
7812,20180109,A041190,
7813,19991228,A041310,
7814,20020307,A041310,정지
7815,20020311,A041310,
7816,20050204,A041310,정지
7817,20050302,A041310,
7818,20090331,A041310,정지
7819,20090401,A041310,
7820,19991228,A041320,
7821,20090326,A041320,정지
7822,20090327,A041320,
7823,20090909,A041320,정지
7824,20090910,A041320,
7825,20090925,A041320,정지
7826,20090928,A041320,
7827,20100331,A041320,정지
7828,20100428,A041320,
7829,19991228,A041440,
7830,19991228,A041450,
7831,20010716,A041450,정지
7832,20010718,A041450,
7833,20060814,A041450,정지
7834,20060816,A041450,
7835,20090504,A041450,정지
7836,20090520,A041450,
7837,20100212,A041450,정지
7838,20100312,A041450,
7839,20100803,A041450,정지
7840,20100903,A041450,
7841,19991228,A041460,
7842,20150917,A041460,정지
7843,20150918,A041460,
7844,19991228,A041510,
7845,19991228,A041520,
7846,19991228,A041550,
7847,20100326,A041550,정지
7848,20100330,A041550,
7849,20100608,A041550,정지
7850,20100816,A041550,
7851,19991228,A041590,
7852,20130328,A041590,정지
7853,20130329,A041590,
7854,19991228,A041630,
7855,20100326,A041630,정지
7856,20100428,A041630,
7857,19991228,A041650,
7858,20020425,A041650,정지
7859,20020429,A041650,
7860,19991228,A041800,
7861,20091113,A041800,정지
7862,20091116,A041800,
7863,20091217,A041800,정지
7864,20100225,A041800,
7865,19991228,A041830,
7866,19991228,A041910,
7867,19991228,A041920,
7868,19991228,A041930,
7869,20020503,A041930,정지
7870,20020506,A041930,
7871,19991228,A041940,
7872,20020503,A041940,정지
7873,20020506,A041940,
7874,19991228,A041960,
7875,20110427,A041960,정지
7876,20110513,A041960,
7877,19991228,A042000,
7878,19991228,A042040,
7879,20130325,A042040,정지
7880,20130726,A042040,
7881,20130829,A042040,정지
7882,20140519,A042040,
7883,20150310,A042040,정지
7884,20150311,A042040,
7885,20170608,A042040,정지
7886,20170629,A042040,
7887,20200923,A042040,정지
7888,20200924,A042040,
7889,19991228,A042100,
7890,20090623,A042100,정지
7891,20090716,A042100,
7892,19991228,A042110,
7893,20010802,A042110,정지
7894,20010806,A042110,
7895,20100426,A042110,정지
7896,20101215,A042110,
7897,20111208,A042110,정지
7898,20120111,A042110,
7899,19991228,A042340,
7900,20090828,A042340,정지
7901,20090917,A042340,
7902,20110617,A042340,정지
7903,20110715,A042340,
7904,20120323,A042340,정지
7905,20120403,A042340,
7906,19991228,A042370,
7907,19991228,A042420,
7908,20010419,A042420,정지
7909,20010507,A042420,
7910,20061016,A042420,정지
7911,20061017,A042420,
7912,20070420,A042420,정지
7913,20070530,A042420,
7914,19991228,A042470,
7915,20020830,A042470,정지
7916,20020902,A042470,
7917,20020930,A042470,정지
7918,20021002,A042470,
7919,20021017,A042470,정지
7920,20021024,A042470,
7921,20021025,A042470,정지
7922,20021028,A042470,
7923,20021030,A042470,정지
7924,20021031,A042470,
7925,19991228,A042500,
7926,19991228,A042510,
7927,20070503,A042510,정지
7928,20070504,A042510,
7929,20090903,A042510,정지
7930,20090928,A042510,
7931,20110429,A042510,정지
7932,20110519,A042510,
7933,20120208,A042510,정지
7934,20120209,A042510,
7935,19991228,A042520,
7936,19991228,A042570,
7937,19991228,A042600,
7938,19991228,A042660,
7939,20160715,A042660,정지
7940,20171030,A042660,
7941,19991228,A042670,
7942,19991228,A042700,
7943,20170412,A042700,정지
7944,20170511,A042700,
7945,19991228,A042820,
7946,20090504,A042820,정지
7947,20090520,A042820,
7948,20120308,A042820,정지
7949,20121108,A042820,
7950,19991228,A042870,
7951,20040216,A042870,정지
7952,20040219,A042870,
7953,20040226,A042870,정지
7954,20040408,A042870,
7955,20041221,A042870,정지
7956,20041224,A042870,
7957,20050225,A042870,정지
7958,20050401,A042870,
7959,20050418,A042870,정지
7960,20050421,A042870,
7961,20050422,A042870,정지
7962,20050425,A042870,
7963,20050621,A042870,정지
7964,20050622,A042870,
7965,20050705,A042870,정지
7966,20050706,A042870,
7967,20060329,A042870,정지
7968,20060330,A042870,
7969,20070302,A042870,정지
7970,20070322,A042870,
7971,20110429,A042870,정지
7972,20110524,A042870,
7973,20110830,A042870,정지
7974,20110926,A042870,
7975,19991228,A042940,
7976,20021023,A042940,정지
7977,20021024,A042940,
7978,20021226,A042940,정지
7979,20030103,A042940,
7980,20031022,A042940,정지
7981,20031105,A042940,
7982,20121018,A042940,정지
7983,20121109,A042940,
7984,20150831,A042940,정지
7985,20150918,A042940,
7986,20160316,A042940,정지
7987,20160323,A042940,
7988,19991228,A042960,
7989,20040825,A042960,정지
7990,20040826,A042960,
7991,20040923,A042960,정지
7992,20041022,A042960,
7993,20041028,A042960,정지
7994,20041029,A042960,
7995,20041109,A042960,정지
7996,20041110,A042960,
7997,20050329,A042960,정지
7998,20050401,A042960,
7999,19991228,A043090,
8000,20160108,A043090,정지
8001,20160111,A043090,
8002,20190304,A043090,정지
8003,20190305,A043090,
8004,19991228,A043100,
8005,20140912,A043100,정지
8006,20140915,A043100,
8007,20150717,A043100,정지
8008,20150720,A043100,
8009,20200217,A043100,정지
8010,19991228,A043150,
8011,19991228,A043200,
8012,20041125,A043200,정지
8013,20041217,A043200,
8014,20121129,A043200,정지
8015,20121221,A043200,
8016,20130121,A043200,정지
8017,20130122,A043200,
8018,19991228,A043220,
8019,20020926,A043220,정지
8020,20021206,A043220,
8021,20030206,A043220,정지
8022,20030220,A043220,
8023,20030319,A043220,정지
8024,20030320,A043220,
8025,20121122,A043220,정지
8026,20121213,A043220,
8027,20151210,A043220,정지
8028,20160526,A043220,
8029,20161013,A043220,정지
8030,20161014,A043220,
8031,20170111,A043220,정지
8032,20170327,A043220,
8033,20191028,A043220,정지
8034,20191029,A043220,
8035,19991228,A043260,
8036,19991228,A043290,
8037,20200407,A043290,정지
8038,20200410,A043290,
8039,19991228,A043340,
8040,20141212,A043340,정지
8041,20150114,A043340,
8042,19991228,A043360,
8043,19991228,A043370,
8044,19991228,A043580,
8045,20090504,A043580,정지
8046,20090529,A043580,
8047,20130325,A043580,정지
8048,20130326,A043580,
8049,20151105,A043580,정지
8050,20151106,A043580,
8051,20170524,A043580,정지
8052,20170525,A043580,
8053,20170816,A043580,정지
8054,20180801,A043580,
8055,19991228,A043590,
8056,20180423,A043590,정지
8057,20180424,A043590,
8058,20190122,A043590,정지
8059,20190123,A043590,
8060,20190318,A043590,정지
8061,19991228,A043610,
8062,19991228,A043630,
8063,20010816,A043630,정지
8064,20010820,A043630,
8065,20091127,A043630,정지
8066,20091130,A043630,
8067,20101217,A043630,정지
8068,20101220,A043630,
8069,20110323,A043630,정지
8070,20110420,A043630,
8071,19991228,A043650,
8072,20200211,A043650,정지
8073,20200504,A043650,
8074,19991228,A043680,
8075,20021107,A043680,정지
8076,20021108,A043680,
8077,20041207,A043680,정지
8078,20041222,A043680,
8079,20070209,A043680,정지
8080,20070213,A043680,
8081,20070316,A043680,정지
8082,20070403,A043680,
8083,20090916,A043680,정지
8084,20090917,A043680,
8085,20100730,A043680,정지
8086,20100907,A043680,
8087,20110126,A043680,정지
8088,20110404,A043680,
8089,19991228,A043690,
8090,20040922,A043690,정지
8091,20040923,A043690,
8092,20041004,A043690,정지
8093,20041007,A043690,
8094,19991228,A043710,
8095,20110429,A043710,정지
8096,20110524,A043710,
8097,20110826,A043710,정지
8098,20120323,A043710,
8099,20140430,A043710,정지
8100,20140526,A043710,
8101,20160616,A043710,정지
8102,20161222,A043710,
8103,19991228,A043790,
8104,20041004,A043790,정지
8105,20041005,A043790,
8106,20041118,A043790,정지
8107,20041125,A043790,
8108,19991228,A043890,
8109,20040624,A043890,정지
8110,20040625,A043890,
8111,20120927,A043890,정지
8112,20121023,A043890,
8113,19991228,A043910,
8114,20140801,A043910,정지
8115,20140828,A043910,
8116,19991228,A044060,
8117,19991228,A044070,
8118,20090803,A044070,정지
8119,20090825,A044070,
8120,19991228,A044180,
8121,20010503,A044180,정지
8122,20010508,A044180,
8123,20090504,A044180,정지
8124,20090515,A044180,
8125,20100407,A044180,정지
8126,20100408,A044180,
8127,20101015,A044180,정지
8128,20101109,A044180,
8129,20120706,A044180,정지
8130,20120709,A044180,
8131,20130711,A044180,정지
8132,20130730,A044180,
8133,20170215,A044180,정지
8134,20170216,A044180,
8135,20170516,A044180,정지
8136,20170607,A044180,
8137,20190319,A044180,정지
8138,20201007,A044180,
8139,19991228,A044340,
8140,19991228,A044370,
8141,20020527,A044370,정지
8142,20020531,A044370,
8143,20040819,A044370,정지
8144,20040908,A044370,
8145,20051013,A044370,정지
8146,20051014,A044370,
8147,20060202,A044370,정지
8148,20060228,A044370,
8149,20060817,A044370,정지
8150,20060818,A044370,
8151,20070322,A044370,정지
8152,20070326,A044370,
8153,20070614,A044370,정지
8154,20070625,A044370,
8155,19991228,A044380,
8156,20150804,A044380,정지
8157,20150805,A044380,
8158,20200410,A044380,정지
8159,20200507,A044380,
8160,19991228,A044440,
8161,20040923,A044440,정지
8162,20040924,A044440,
8163,20041014,A044440,정지
8164,20050107,A044440,
8165,20050316,A044440,정지
8166,20050321,A044440,
8167,20050331,A044440,정지
8168,20050415,A044440,
8169,19991228,A044450,
8170,19991228,A044480,
8171,20160205,A044480,정지
8172,20160211,A044480,
8173,19991228,A044490,
8174,20021025,A044490,정지
8175,20021028,A044490,
8176,19991228,A044570,
8177,20020311,A044570,정지
8178,20020516,A044570,
